,subject,date,NM,eid,fiber,region,nph_file,nph_bnc,comment,photometry_path_a,photometry_path_b,digital_inputs_path,alyx_exists,taskData_exists,taskData_alfpath,n_timestamps_nph,n_timestamps_bpod,drift_ppm,timestamps_diff
881,ZFM-06271,2023-08-24,NE,be10878f-e771-43fe-b97a-0fa003b0feda,probe26,Region3G,0,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-08-24/010/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-08-24/bonsai_DI00.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,389,388,-12.60637585,-1
882,ZFM-06305,2023-08-24,ACh,c8089c50-4f66-4fec-907d-f846cc81b180,probe32,Region4G,1,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06305/2023-08-24/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-08-24/bonsai_DI01.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,818,817,-16.64351648,-1
883,ZFM-06305,2023-08-24,ACh,c8089c50-4f66-4fec-907d-f846cc81b180,probe33,Region5G,1,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06305/2023-08-24/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-08-24/bonsai_DI01.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,818,817,-16.64351648,-1
884,ZFM-06268,2023-08-25,NE,0cb7f17e-db80-4e16-802e-a07e1c0ac697,probe25,Region5G,2,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-08-25/002/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-08-25/bonsai_DI02.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,540,539,-13.29376936,-1
885,ZFM-06271,2023-08-25,NE,75c4a165-4976-4239-8fa1-55be9662a0f3,probe26,Region5G,3,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-08-25/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-08-25/bonsai_DI03.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,786,785,-4.764710485,-1
886,ZFM-06305,2023-08-25,ACh,5b54b2c2-22ce-4d25-a1cd-2e611367b34d,probe32,Region4G,1,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06305/2023-08-25/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-08-25/bonsai_DI11.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,785,784,-11.06651192,-1
887,ZFM-06305,2023-08-25,ACh,5b54b2c2-22ce-4d25-a1cd-2e611367b34d,probe33,Region5G,1,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06305/2023-08-25/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-08-25/bonsai_DI11.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,785,784,-11.06651192,-1
888,ZFM-05235,2023-08-28,5HT,e6fc6ca9-6e57-4c0b-b436-5c63faae843d,probe20,Region5G,0,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-05235/2023-08-28/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-08-28/bonsai_DI00.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,2204,780,-19.1826765,-1424
889,ZFM-06271,2023-08-28,NE,bb9743ad-c0ed-43a7-9cb7-55eae804c987,probe26,Region3G,1,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-08-28/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-08-28/bonsai_DI01.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,469,468,-3.654978102,-1
890,ZFM-06305,2023-08-28,ACh,91c200e0-b8e3-4809-9a3c-f568bf644663,probe32,Region3G,0,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06305/2023-08-28/002/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-08-28/bonsai_DI10.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,616,615,-10.32630021,-1
891,ZFM-06305,2023-08-28,ACh,91c200e0-b8e3-4809-9a3c-f568bf644663,probe33,Region4G,0,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06305/2023-08-28/002/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-08-28/bonsai_DI10.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,616,615,-10.32630021,-1
892,ZFM-06271,2023-08-29,NE,4ace088c-33d3-4b8f-b49b-ec3ef64f3273,probe26,Region5G,0,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-08-29/002/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-08-29/bonsai_DI00.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,478,478,-10.44575113,0
893,ZFM-06305,2023-08-29,ACh,b98f1024-abeb-4b5d-99ae-3fb0cd9068d1,probe32,Region3G,1,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06305/2023-08-29/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-08-29/bonsai_DI01.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,608,607,-17.96816781,-1
894,ZFM-05235,2023-08-31,5HT,9d9c2211-3a55-4556-8bf8-b36d2f2deaf1,probe20,Region5G,0,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-05235/2023-08-31/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-08-31/bonsai_DI00.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,2130,773,-21.28630216,-1357
895,ZFM-06268,2023-08-31,NE,7a7cadfa-338b-425d-9fbe-8817cb5584a5,probe25,Region3G,2,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-08-31/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-08-31/bonsai_DI02.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,951,360,-12.09564779,-591
896,ZFM-06271,2023-08-31,NE,17fe03c2-1d28-48ae-8301-1089742b8176,probe26,Region5G,1,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-08-31/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-08-31/bonsai_DI01.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,543,542,-13.46539123,-1
897,ZFM-06275,2023-08-31,NE,330e68e3-d15b-4513-9272-0c3b365e3c4c,probe30,Region4G,2,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06275/2023-08-31/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-08-31/bonsai_DI12.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,637,237,-19.84909898,-400
898,ZFM-06275,2023-08-31,NE,330e68e3-d15b-4513-9272-0c3b365e3c4c,probe31,Region5G,2,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06275/2023-08-31/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-08-31/bonsai_DI12.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,637,237,-19.84909898,-400
899,ZFM-06305,2023-08-31,ACh,56ed83ac-c196-4817-bc37-62c02ba89d47,probe32,Region3G,0,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06305/2023-08-31/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-08-31/bonsai_DI10.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,614,613,-4.736783906,-1
900,ZFM-06305,2023-08-31,ACh,56ed83ac-c196-4817-bc37-62c02ba89d47,probe33,Region4G,0,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06305/2023-08-31/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-08-31/bonsai_DI10.csv,TRUE,TRUE,raw_behavior_data/_iblrig_taskData.raw.jsonable,614,613,-4.736783906,-1
901,ZFM-06268,2023-09-05,NE,f960ec93-0702-4091-b4f5-30c8d537308c,probe25,Region3G,3,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-09-05/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-05/bonsai_DI03.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,979,365,-12.22205393,-614
902,ZFM-06271,2023-09-05,NE,4d056e4e-1285-43fe-b9b6-b9f414bd808e,probe26,Region3G,2,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-09-05/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-05/bonsai_DI02.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,1160,408,-17.61755187,-752
903,ZFM-06272,2023-09-05,NE,3ee8d25d-6b93-47fb-afec-3417d2bd788a,probe27,Region4G,2,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06272/2023-09-05/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-05/bonsai_DI12.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,384,163,-19.68097795,-221
904,ZFM-06272,2023-09-05,NE,3ee8d25d-6b93-47fb-afec-3417d2bd788a,probe28,Region5G,2,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06272/2023-09-05/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-05/bonsai_DI12.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,384,163,-19.68097795,-221
905,ZFM-06275,2023-09-05,NE,c1887d38-9d0a-4760-a89a-a611e03dbd44,probe30,Region4G,3,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06275/2023-09-05/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-05/bonsai_DI13.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,921,346,-20.51091271,-575
906,ZFM-06275,2023-09-05,NE,c1887d38-9d0a-4760-a89a-a611e03dbd44,probe31,Region5G,3,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06275/2023-09-05/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-05/bonsai_DI13.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,921,346,-20.51091271,-575
907,ZFM-06268,2023-09-08,NE,b3b89a59-c455-4ed8-8666-37988b3a2ea8,probe25,Region3G,1,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-09-08/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-08/bonsai_DI01.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,341,128,-19.6476887,-213
908,ZFM-06271,2023-09-08,NE,d5da19e8-a98b-4955-bba2-6b8482cba499,probe26,Region3G,2,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-09-08/002/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-08/bonsai_DI02.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,1560,524,-19.07254395,-1036
909,ZFM-06272,2023-09-08,NE,6f224adf-e791-4255-b6ab-e4e1f059813a,probe27,Region4G,2,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06272/2023-09-08/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-08/bonsai_DI12.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,717,298,-19.69021403,-419
910,ZFM-06272,2023-09-08,NE,6f224adf-e791-4255-b6ab-e4e1f059813a,probe28,Region5G,2,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06272/2023-09-08/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-08/bonsai_DI12.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,717,298,-19.69021403,-419
911,ZFM-06275,2023-09-08,NE,b1615789-6454-4fd5-8302-72f588ac7520,probe30,Region4G,1,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06275/2023-09-08/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-08/bonsai_DI11.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,320,125,-19.43621947,-195
912,ZFM-06275,2023-09-08,NE,b1615789-6454-4fd5-8302-72f588ac7520,probe31,Region5G,1,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06275/2023-09-08/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-08/bonsai_DI11.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,320,125,-19.43621947,-195
913,ZFM-06268,2023-09-13,NE,7e5be393-a8a4-49ae-b840-7098fa0b785d,probe25,Region3G,1,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-09-13/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-13/bonsai_DI01.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,1034,388,-19.65420476,-646
914,ZFM-06271,2023-09-13,NE,7bb4a9ff-edaf-4caa-acdf-30e372aca5b4,probe26,Region3G,0,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-09-13/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-13/bonsai_DI00.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,897,329,-18.31825572,-568
915,ZFM-06272,2023-09-13,NE,80a763f5-54a1-4dfb-b2a3-6773adc88959,probe27,Region4G,0,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06272/2023-09-13/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-13/bonsai_DI10.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,333,132,-17.58734057,-201
916,ZFM-06272,2023-09-13,NE,80a763f5-54a1-4dfb-b2a3-6773adc88959,probe28,Region5G,0,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06272/2023-09-13/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-13/bonsai_DI10.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,333,132,-17.58734057,-201
917,ZFM-06275,2023-09-13,NE,b003b35e-0896-47aa-832b-4da23dd4aa70,probe30,Region4G,1,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06275/2023-09-13/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-13/bonsai_DI11.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,721,279,-19.53811647,-442
918,ZFM-06275,2023-09-13,NE,b003b35e-0896-47aa-832b-4da23dd4aa70,probe31,Region5G,1,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06275/2023-09-13/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-13/bonsai_DI11.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,721,279,-19.53811647,-442
919,ZFM-06271,2023-09-14,NE,c897ae0b-2500-4366-afe4-9d9ee52e5268,probe26,Region3G,1,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-09-14/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-14/bonsai_DI01.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,1484,556,-18.4609188,-928
920,ZFM-06272,2023-09-14,NE,e8685096-7c74-4734-bb74-f042c745d0ae,probe27,Region4G,1,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06272/2023-09-14/002/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-14/bonsai_DI11.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,1103,388,-14.91344066,-715
921,ZFM-06272,2023-09-14,NE,e8685096-7c74-4734-bb74-f042c745d0ae,probe28,Region5G,1,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06272/2023-09-14/002/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-14/bonsai_DI11.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,1103,388,-14.91344066,-715
922,ZFM-06268,2023-09-15,NE,4687d165-e3a7-4489-b5c8-6fcd33cd5b45,probe25,Region3G,2,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-09-15/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-15/bonsai_DI02.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,1604,573,-15.42896035,-1031
923,ZFM-06271,2023-09-15,NE,212839a1-414c-42de-9571-e3183e8d9368,probe26,Region3G,1,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-09-15/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-15/bonsai_DI01.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,1963,723,-14.21260591,-1240
924,ZFM-06268,2023-09-18,NE,67f99b3d-cad7-49fc-ae30-bfa854f1b522,probe25,Region3G,2,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-09-18/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-18/bonsai_DI12.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,1137,405,-18.84556272,-732
925,ZFM-06275,2023-09-18,NE,47c02dcc-337b-4964-937f-39928c057fff,probe30,Region4G,2,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06275/2023-09-18/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-18/bonsai_DI02.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,606,245,-25.7666335,-361
926,ZFM-06275,2023-09-18,NE,47c02dcc-337b-4964-937f-39928c057fff,probe31,Region5G,2,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06275/2023-09-18/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-18/bonsai_DI02.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,606,245,-25.7666335,-361
927,ZFM-06268,2023-09-20,NE,80b17bb1-03d9-4211-bc9c-ff7b1e862b44,probe25,Region3G,3,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-09-20/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-20/bonsai_DI03.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,1358,481,-14.64804289,-877
928,ZFM-06271,2023-09-20,NE,cfd821cc-0c1f-4f79-bb1d-632919a72574,probe26,Region3G,2,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-09-20/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-20/bonsai_DI02.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,1376,513,-19.11750701,-863
929,ZFM-06272,2023-09-20,NE,5b2357b4-ec9f-4143-b563-f85e6dbf2f5d,probe27,Region4G,2,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06272/2023-09-20/002/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-20/bonsai_DI12.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,983,374,-20.14843829,-609
930,ZFM-06272,2023-09-20,NE,5b2357b4-ec9f-4143-b563-f85e6dbf2f5d,probe28,Region5G,2,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06272/2023-09-20/002/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-20/bonsai_DI12.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,983,374,-20.14843829,-609
931,ZFM-06275,2023-09-20,NE,aa806292-e871-4ca1-b7c3-aebc786609ec,probe30,Region4G,3,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06275/2023-09-20/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-20/bonsai_DI13.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,598,231,-20.25630587,-367
932,ZFM-06275,2023-09-20,NE,aa806292-e871-4ca1-b7c3-aebc786609ec,probe31,Region5G,3,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06275/2023-09-20/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-20/bonsai_DI13.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,598,231,-20.25630587,-367
933,ZFM-06171,2023-09-28,NE,77248635-81f1-4ad6-96c1-6df614f59f9a,probe29,Region4G,1,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06171/2023-09-28/002/raw_photometry_data/raw_photometry.csv,/mnt/h0/kb/data/external_drive/2023-09-28/raw_photometry1.csv,/mnt/h0/kb/data/external_drive/2023-09-28/bonsai_DI11.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,235,81,-18.63773345,-154
935,ZFM-06271,2023-09-28,NE,59bf936a-9982-4dc4-aee7-9e30ae168894,probe26,Region3G,1,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-09-28/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-09-28/bonsai_DI01.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,235,93,-18.51247462,-142
936,ZFM-06268,2023-10-04,NE,f0964bbf-8e61-4a36-9b9c-75fe5687f3fa,probe25,Region6G,1,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-10-04/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-10-04/bonsai_DI01.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,1961,684,-20.97371913,-1277
937,ZFM-06271,2023-10-04,NE,f74e4047-dc08-4f3e-aef3-76f7e2ac38f9,probe26,Region6G,0,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-10-04/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-10-04/bonsai_DI10.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,2343,857,-19.79051844,-1486
938,ZFM-06272,2023-10-04,NE,f12dfd3d-147a-4e3f-bbd0-5db521889ae5,probe27,Region3G,0,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06272/2023-10-04/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-10-04/bonsai_DI00.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,1815,706,-22.68715748,-1109
939,ZFM-06272,2023-10-04,NE,f12dfd3d-147a-4e3f-bbd0-5db521889ae5,probe28,Region4G,0,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06272/2023-10-04/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-10-04/bonsai_DI00.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,1815,706,-22.68715748,-1109
940,ZFM-06275,2023-10-04,NE,28826a8d-b70e-4b36-8458-bb4a3ffe20c8,probe30,Region3G,1,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06275/2023-10-04/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-10-04/bonsai_DI11.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,1447,532,-20.96255802,-915
941,ZFM-06275,2023-10-04,NE,28826a8d-b70e-4b36-8458-bb4a3ffe20c8,probe31,Region4G,1,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06275/2023-10-04/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-10-04/bonsai_DI11.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,1447,532,-20.96255802,-915
943,ZFM-06268,2023-10-05,NE,b99c4211-e37c-43d8-84ad-7208d10ba48f,probe25,Region6G,2,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-10-05/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-10-05/bonsai_DI02.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,1882,655,-16.63603968,-1227
944,ZFM-06271,2023-10-05,NE,a2f479f2-f706-4014-8513-12633e3271cb,probe26,Region6G,1,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-10-05/003/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-10-05/bonsai_DI11.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,1951,710,-19.7848138,-1241
945,ZFM-06272,2023-10-05,NE,e1e48c2e-55f4-4390-a0b3-2ff6b85e736d,probe27,Region3G,1,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06272/2023-10-05/002/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-10-05/bonsai_DI01.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,1878,749,-18.85015169,-1129
946,ZFM-06272,2023-10-05,NE,e1e48c2e-55f4-4390-a0b3-2ff6b85e736d,probe28,Region4G,1,0,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06272/2023-10-05/002/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-10-05/bonsai_DI01.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,1878,749,-18.85015169,-1129
948,ZFM-06275,2023-10-05,NE,5d25672d-f9c2-4f05-ace1-7414e25e049e,probe30,Region3G,2,1,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-06275/2023-10-05/001/raw_photometry_data/raw_photometry.csv,,/mnt/h0/kb/data/external_drive/2023-10-05/bonsai_DI12.csv,TRUE,TRUE,raw_task_data_00/_iblrig_taskData.raw.jsonable,1717,619,-18.42007999,-1098
